1.556	6844.40674	-0.03384	2.5
1.557	6396.29297	0.03746	2.5
1.558	6894.09033	-0.01065	2.5
1.559	6748.8208	0.05459	2.5
1.56	7528.2666	0.01355	2.5
1.561	7735.12256	-0.00356	2.5
1.562	7680.25391	-0.01117	2.5
1.563	7510.55518	-0.01932	2.5
1.564	7225.89795	0.00416	2.5
1.565	7286.20947	-0.00867	2.5
1.566	7161.021	0.00386	2.5
1.567	7216.50391	-0.00235	2.5
1.568	7182.60107	0.00407	2.5
1.569	7241.27002	-0.01126	2.5
1.57	7080.02783	0.00735	2.5
1.571	7184.86523	-0.00539	2.5
1.572	7107.87842	-0.00748	2.5
1.573	7002.34131	0.01084	2.5
1.574	7155.86426	-0.00889	2.5
1.575	7029.79688	0.01177	2.5
1.576	7197.27832	-0.00792	2.5
1.577	7084.16943	0.01214	2.5
1.578	7258.2832	0.00057	2.5
1.579	7266.50098	-0.00434	2.5
1.58	7203.70947	-0.01563	2.5
1.581	6982.04688	-0.00724	2.5
1.582	6881.63916	0.01625	2.5
1.583	7109.03369	-0.00745	2.5
1.584	7003.83691	0.00355	2.5
1.585	7053.70166	-0.00116	2.5
1.586	7037.33252	-0.00616	2.5
1.587	6951.19385	-0.00069	2.5
1.588	6941.64355	0.00427	2.5
1.589	7001.2334	-0.00435	2.5
1.59	6940.63965	0.01044	2.5
1.591	7087.05371	0.00247	2.5
1.592	7122.17285	0.00123	2.5
1.593	7139.73779	0	2.5
1.594	7139.71777	-0.0009	2.5
1.595	7126.85645	0.00187	2.5
1.596	7153.57031	-0.00311	2.5
1.597	7109.15625	0.00161	2.5
1.598	7132.10107	0.02476	2.5
1.599	7494.27393	-0.01221	2.5
1.6	7313.47949	-0.00272	2.5
1.601	7273.83643	0.01158	2.5
1.602	7444.30469	0.00565	2.5
1.603	7528.94922	-0.01016	2.5
1.604	7377.44824	-0.00198	2.5
1.605	7348.27393	0.00412	2.5
1.606	7409.13916	-0.01332	2.5
1.607	7214.30029	0.00835	2.5
1.608	7335.81543	0.00276	2.5
1.609	7376.36426	0.00319	2.5
1.61	7423.52002	0.00301	2.5
1.611	7468.375	-0.00262	2.5
1.612	7429.34277	-0.00159	2.5
1.613	7405.80225	-0.00031	2.5
1.614	7401.15723	-0.00483	2.5
1.615	7330.00977	0.01078	2.5
1.616	7489.82666	0.01117	2.5
1.617	7659.05664	0.00104	2.5
1.618	7674.99658	-0.00855	2.5
1.619	7544.9209	0.01472	2.5
1.62	7770.39258	-0.00545	2.5
1.621	7686.17188	-0.00234	2.5
1.622	7650.23486	0.00061	2.5
1.623	7659.62109	-0.00608	2.5
1.624	7567.09717	0.00633	2.5
1.625	7663.4502	-0.00414	2.5
1.626	7600.29688	-0.00587	2.5
1.627	7511.52051	-0.00049	2.5
1.628	7504.18652	-0.00963	2.5
1.629	7361.07617	0.01931	2.5
1.63	7650.96826	-0.02151	2.5
1.631	7328.71338	-0.00109	2.5
1.632	7312.74707	-0.00113	2.5
1.633	7296.17432	0.01225	2.5
1.634	7477.19824	0.00775	2.5
1.635	7593.9668	-0.01313	2.5
1.636	7397.12988	0.00286	2.5
1.637	7439.49902	0.00412	2.5
1.638	7500.98926	0.0246	2.5
1.639	7879.27783	-0.04168	2.5
1.64	7248.67627	0.01164	2.5
1.641	7419.46045	0.00349	2.5
1.642	7471.4209	0.0015	2.5
1.643	7493.82422	0.00195	2.5
1.644	7523.13379	0.0052	2.5
1.645	7601.75537	0.00125	2.5
1.646	7620.7124	-0.00229	2.5
1.647	7585.86621	0.00363	2.5
1.648	7641.19092	0.01503	2.5
1.649	7874.46582	-0.01001	2.5
1.65	7718.39502	-0.01227	2.5
1.651	7531.35156	0.03094	2.5
1.652	8012.22656	-0.01817	2.5
1.653	7726.26465	-0.01109	2.5
1.654	7556.84961	-0.01125	2.5
1.655	7388.75342	0.00133	2.5
1.656	7408.39209	0.01203	2.5
1.657	7588.84277	-0.00108	2.5
1.658	7572.42822	-0.00493	2.5
1.659	7498.20361	0.00293	2.5
1.66	7542.24561	0.0102	2.5
1.661	7697.77002	0.00992	2.5
1.662	7851.95654	-0.00702	2.5
1.663	7742.4458	-0.0026	2.5
1.664	7702.271	0.0104	2.5
1.665	7864.10059	-0.00334	2.5
1.666	7811.79834	-0.00646	2.5
1.667	7711.56396	0.00284	2.5
1.668	7755.56201	-0.00294	2.5
1.669	7710.02832	0.00079	2.5
1.67	7722.18066	0.01332	2.5
1.671	7930.69971	-0.00675	2.5
1.672	7824.3623	0.00291	2.5
1.673	7870.10742	-0.00234	2.5
1.674	7833.37451	0.00553	2.5
1.675	7920.50684	-0.00314	2.5
1.676	7870.95801	0.00044	2.5
1.677	7877.8252	0.02736	2.5
1.678	8320.95215	-0.03566	2.5
1.679	7747.93555	0.00125	2.5
1.68	7767.31738	0.01237	2.5
1.681	7961.83984	-0.00373	2.5
1.682	7902.6123	-0.01139	2.5
1.683	7724.62891	0.02159	2.5
1.684	8065.59375	-0.00804	2.5
1.685	7936.9541	-0.00581	2.5
1.686	7845.28223	-0.00668	2.5
1.687	7741.20898	-0.00623	2.5
1.688	7645.30615	0.00441	2.5
1.689	7713.09961	0.02732	2.5
1.69	8146.35352	-0.03704	2.5
1.691	7564.3623	0.01044	2.5
1.692	7724.02002	0.02265	2.5
1.693	8081.96436	-0.01391	2.5
1.694	7860.13574	-0.01188	2.5
1.695	7675.51709	0.00116	2.5
1.696	7693.38477	0.04909	2.5
1.697	8487.6377	-0.02722	2.5
1.698	8037.87402	-0.02397	2.5
1.699	7661.57715	0.01045	2.5
1.7	7823.38184	0.01087	2.5
1.701	7995.31641	-0.00918	2.5
1.702	7849.91699	-0.0131	2.5
1.703	7646.86572	-0.00991	2.5
1.704	7496.729	0.01687	2.5
1.705	7754.05957	0.02279	2.5
1.706	8115.73975	-0.01645	2.5
1.707	7852.9834	0.0088	2.5
1.708	7992.34424	0.00296	2.5
1.709	8039.72754	-0.00669	2.5
1.71	7932.85107	-0.01076	2.5
1.711	7764.0127	0.00891	2.5
1.712	7903.66211	-0.00991	2.5
1.713	7748.52539	0.01004	2.5
1.714	7905.76904	-0.00019	2.5
1.715	7902.72217	0.00631	2.5
1.716	8003.09619	-0.00939	2.5
1.717	7854.2041	-0.01829	2.5
1.718	7572.11328	-0.00071	2.5
1.719	7561.41748	0.0032	2.5
1.72	7610.01465	0.06223	2.5
1.721	8620.08594	-0.06667	2.5
1.722	7542.45801	0.01241	2.5
1.723	7732.00146	-0.0033	2.5
1.724	7681.09814	0.00151	2.5
1.725	7704.39502	-0.00433	2.5
1.726	7637.93994	-0.00092	2.5
1.727	7623.94629	0.0021	2.5
1.728	7655.96143	-0.0009	2.5
1.729	7642.25635	-0.006	2.5
1.73	7551.05615	-0.00004	2.5
1.731	7550.43018	-0.00713	2.5
1.732	7443.52734	0.02135	2.5
1.733	7768.25684	0.00245	2.5
1.734	7806.354	-0.01603	2.5
1.735	7560.06982	0.01489	2.5
1.736	7788.57178	-0.01437	2.5
1.737	7567.88623	-0.00349	2.5
1.738	7515.25635	0.00248	2.5
1.739	7552.64111	0.00022	2.5
1.74	7555.97656	0.01292	2.5
1.741	7753.7041	0.01178	2.5
1.742	7938.62207	0.02469	2.5
1.743	8340.51367	-0.01617	2.5
1.744	8075.00049	0.06029	2.5
1.745	9111.18359	-0.0308	2.5
1.746	8566.70801	-0.03238	2.5
1.747	8029.34082	0.01167	2.5
1.748	8218.97559	0.00309	2.5
1.749	8269.85059	0.0033	2.5
1.75	8324.64062	0.00435	2.5
1.751	8397.38574	0.00785	2.5
1.752	8530.30371	0.01073	2.5
1.753	8715.36719	0.04065	2.5
1.754	9453.98828	-0.06117	2.5
1.755	8364.09961	0.00181	2.5
1.756	8394.38672	-0.00186	2.5
1.757	8363.23633	-0.00332	2.5
1.758	8307.95312	0.0081	2.5
1.759	8443.71094	0.0103	2.5
1.76	8619.53809	0.01746	2.5
1.761	8925.81738	0.0008	2.5
1.762	8940.19238	0.06484	2.5
1.763	10179.9668	-0.06164	2.5
1.764	8997.90039	-0.02831	2.5
1.765	8502.53418	-0.03456	2.5
1.766	7934.52539	0.0207	2.5
1.767	8269.97559	-0.00567	2.5
1.768	8176.72754	0.00865	2.5
1.769	8319.44238	0.01753	2.5
1.77	8616.35352	0.00242	2.5
1.771	8658.08496	0.00206	2.5
1.772	8693.8623	0.03052	2.5
1.773	9241.16016	-0.01537	2.5
1.774	8961.46973	0.04527	2.5
1.775	9811.2959	-0.0301	2.5
1.776	9237.94141	-0.02392	2.5
1.777	8806.31055	-0.0039	2.5
1.778	8737.87988	-0.01822	2.5
1.779	8425.20703	-0.02667	2.5
1.78	7987.55371	0.02904	2.5
1.781	8465.30078	0.01013	2.5
1.782	8638.51855	0.00399	2.5
1.783	8707.75586	-0.00569	2.5
1.784	8609.22168	-0.0025	2.5
1.785	8566.26562	0.00225	2.5
1.786	8604.91699	-0.00012	2.5
1.787	8602.80371	0.00533	2.5
1.788	8694.9502	0.00326	2.5
1.789	8751.87402	0.00243	2.5
1.79	8794.47656	-0.00406	2.5
1.791	8723.28418	0.01627	2.5
1.792	9011.82422	-0.00735	2.5
1.793	8880.3584	0.04061	2.5
1.794	9632.19336	-0.04691	2.5
1.795	8768.96582	-0.00684	2.5
1.796	8649.76953	-0.00712	2.5
1.797	8527.45605	-0.00167	2.5
1.798	8499.04297	-0.00226	2.5
1.799	8460.64453	-0.0084	2.5
1.8	8319.71582	0.00456	2.5
1.801	8395.96387	0.00359	2.5
1.802	8456.46387	0.0173	2.5
1.803	8754.26465	-0.00156	2.5
1.804	8727.02441	-0.02522	2.5
1.805	8297.65234	0.02078	2.5
1.806	8649.82129	-0.00707	2.5
1.807	8528.38086	-0.00961	2.5
1.808	8365.97754	-0.00423	2.5
1.809	8295.54004	0.00761	2.5
1.81	8422.71875	0.00881	2.5
1.811	8572.47461	0.0043	2.5
1.812	8646.45508	-0.01014	2.5
1.813	8472.81152	-0.00191	2.5
1.814	8440.54102	-0.00087	2.5
1.815	8425.94434	-0.00305	2.5
1.816	8374.71777	0.01148	2.5
1.817	8569.19629	0.00092	2.5
1.818	8584.98828	0.00101	2.5
1.819	8602.36816	-0.0117	2.5
1.82	8403.42285	0.01546	2.5
1.821	8667.34375	-0.00585	2.5
1.822	8566.57617	0.00187	2.5
1.823	8598.68262	-0.00231	2.5
1.824	8559.04102	0.00147	2.5
1.825	8584.24512	0.00932	2.5
1.826	8745.83691	-0.00657	2.5
1.827	8631.67871	-0.00477	2.5
1.828	8549.78809	0.005	2.5
1.829	8635.69922	-0.02044	2.5
1.83	8289.7793	0.03052	2.5
1.831	8811.63184	0.01033	2.5
1.832	8995.65625	0.0051	2.5
1.833	9087.97266	-0.00234	2.5
1.834	9045.5625	-0.00821	2.5
1.835	8898.30469	-0.00281	2.5
1.836	8848.51855	0.00109	2.5
1.837	8867.87012	-0.01672	2.5
1.838	8576.21191	-0.00539	2.5
1.839	8484.18066	-0.01409	2.5
1.84	8248.34668	0.01536	2.5
1.841	8505.67969	0.03426	2.5
1.842	9109.08496	-0.0166	2.5
1.843	8811.52734	-0.0191	2.5
1.844	8481.17676	-0.00458	2.5
1.845	8403.79297	0.03384	2.5
1.846	8992.45801	0.00697	2.5
1.847	9118.7793	-0.01563	2.5
1.848	8838.10254	-0.01552	2.5
1.849	8567.98047	0.02365	2.5
1.85	8983.05762	-0.01837	2.5
1.851	8658.96094	-0.00619	2.5
1.852	8552.49609	0.00907	2.5
1.853	8709.11816	-0.00215	2.5
1.854	8671.79102	-0.00047	2.5
1.855	8663.5625	-0.01435	2.5
1.856	8418.50684	-0.00225	2.5
1.857	8380.66504	0.00413	2.5
1.858	8450.24316	-0.01467	2.5
1.859	8205.84766	0.00609	2.5
1.86	8306.38379	0.00052	2.5
1.861	8315.0918	-0.01262	2.5
1.862	8107.8457	0.00258	2.5
1.863	8149.80713	0.00535	2.5
1.864	8237.47754	-0.02629	2.5
1.865	7815.44385	0.03387	2.5
1.866	8363.34082	0.00623	2.5
1.867	8468.14258	0.01365	2.5
1.868	8702.58203	0.00349	2.5
1.869	8763.46387	0.0117	2.5
1.87	8970.94922	0.00644	2.5
1.871	9087.2627	0.00326	2.5
1.872	9146.63867	-0.00551	2.5
1.873	9046.46973	-0.03861	2.5
1.874	8373.8916	-0.00539	2.5
1.875	8284.06836	0.01026	2.5
1.876	8455.81055	0.00822	2.5
1.877	8595.99316	0.01307	2.5
1.878	8823.60645	0.02117	2.5
1.879	9205.30664	-0.01113	2.5
1.88	9002.69629	0.00049	2.5
1.881	9011.45801	-0.00184	2.5
1.882	8978.375	-0.00174	2.5
1.883	8947.14062	-0.01243	2.5
1.884	8727.47949	0.00666	2.5
1.885	8844.49219	-0.00255	2.5
1.886	8799.47754	-0.00403	2.5
1.887	8728.76758	0.00163	2.5
1.888	8757.24121	0.00347	2.5
1.889	8818.24219	-0.00402	2.5
1.89	8747.58691	0.00064	2.5
1.891	8758.87012	0.01324	2.5
1.892	8993.86426	0.01674	2.5
1.893	9300.01465	-0.01953	2.5
1.894	8943.7041	-0.00716	2.5
1.895	8816.54199	-0.00534	2.5
1.896	8722.94043	0.00026	2.5
1.897	8727.47559	0.00546	2.5
1.898	8823.26562	0.00058	2.5
1.899	8833.56152	0.01045	2.5
1.9	9020.05371	-0.00172	2.5
1.901	8989.08301	-0.01793	2.5
1.902	8672.33594	0.01815	2.5
1.903	8992.90039	0.01331	2.5
1.904	9235.48242	-0.02067	2.5
1.905	8861.4375	-0.00206	2.49999
1.906	8824.99805	0.01546	2.50052
1.907	9102.15039	-0.00483	2.50353
1.908	9014.60254	-0.02681	2.47255
1.909	8543.78516	-0.00817	2.41685
1.91	8405.3623	0.03602	2.35843
1.911	9033.56934	-0.0226	2.47981
1.912	8634.22754	-0.02313	2.34862
1.913	8243.86133	0.00747	2.25305
1.914	8367.9043	0.02693	2.35797
1.915	8831.02734	-0.05861	2.42931
1.916	7853.15039	-0.00828	2.2919
1.917	7724.146	0.02706	2.2821
1.918	8153.84814	0.02679	2.36575
1.919	8602.67871	0.02079	2.41717
1.92	8967.93262	-0.03683	2.45422
1.921	8330.80078	0.00392	2.36368
1.922	8396.31641	-0.02103	2.38533
1.923	8050.45508	0.02538	2.34054
1.924	8469.7373	0.01069	2.38281
1.925	8652.82324	0.0031	2.41368
1.926	8706.59863	0.0532	2.4225
1.927	9685.08789	-0.01503	2.55534
1.928	9398.24121	-0.06577	2.43063
1.929	8238.34082	-0.00495	2.25771
1.93	8157.2041	0.07171	2.30173
1.931	9417.56055	-0.01584	2.52357
1.932	9123.80859	-0.00965	2.47869
1.933	8949.45508	0.00083	2.4499
1.934	8964.34863	0.03618	2.43611
1.935	9637.375	-0.02829	2.51113
1.936	9107.10547	-0.0485	2.45895
1.937	8264.54004	-0.01151	2.33078
1.938	8076.51758	-0.00745	2.32176
1.939	7957.09521	0.03563	2.31251
1.94	8545.00098	0.04173	2.41211
1.941	9289.24121	0.03826	2.57514
1.942	10028.37012	-0.05345	2.5973
1.943	9010.75293	0.01791	2.47074
1.944	9339.44727	-0.02824	2.5008
1.945	8826.49805	-0.02046	2.46891
1.946	8472.63184	0.00691	2.39481
1.947	8590.50781	-0.04119	2.38296
1.948	7910.78223	0.0066	2.25737
1.949	8015.83643	-0.01968	2.31547
1.95	7706.4082	0.03511	2.26698
1.951	8267.3252	-0.01026	2.36238
1.952	8099.36279	0.00405	2.31854
1.953	8165.19141	0.03392	2.38381
1.954	8738.61035	0.00844	2.48732
1.955	8887.44336	0.00099	2.48842
1.956	8905.08594	0.01087	2.50021
1.957	9100.87793	-0.00225	2.51254
1.958	9060.00879	-0.01699	2.52351
1.959	8757.23242	0.03906	2.53377
1.96	9469.16211	-0.02067	2.55357
1.961	9085.56543	-0.00068	2.49332
1.962	9073.17188	0.01012	2.5327
1.963	9258.77637	-0.00384	2.52917
1.964	9187.90332	-0.00731	2.53084
1.965	9054.51465	0.03024	2.49524
1.966	9619.29883	0.02679	2.54804
1.967	10148.9502	-0.01357	2.58842
1.968	9877.27246	0.00042	2.60867
1.969	9885.59961	-0.0155	2.61739
1.97	9583.85449	-0.02298	2.57252
1.971	9153.33008	-0.01112	2.48168
1.972	8952.00293	0.01491	2.48377
1.973	9222.94629	0.03468	2.51253
1.974	9885.59473	-0.03874	2.5996
1.975	9148.30859	-0.00773	2.50279
1.976	9007.99121	-0.02262	2.46891
1.977	8609.42969	-0.03505	2.35066
1.978	8026.37305	0.07177	2.2763
1.979	9267.50586	-0.05366	2.52293
1.98	8323.49121	0.02186	2.34505
1.981	8695.50781	0.02994	2.4126
1.982	9232.35645	0.00233	2.46987
1.983	9275.4043	-0.0451	2.5383
1.984	8474.9502	0.0141	2.41397
1.985	8717.44238	0.02625	2.44105
1.986	9187.39355	-0.01995	2.47019
1.987	8827.90039	-0.01149	2.40125
1.988	8627.37207	0.04151	2.40002
1.989	9374.66211	0.0517	2.52651
1.99	10396.8291	0.05375	2.66073
1.991	11577.8877	-0.06813	2.76801
1.992	10100.83789	-0.00951	2.54513
1.993	9910.5166	0.00111	2.54837
1.994	9932.5918	-0.04351	2.5487
1.995	9104.2666	-0.00264	2.45385
1.996	9056.28516	0.03524	2.45347
1.997	9717.79785	0.01339	2.52385
1.998	9981.54492	-0.01341	2.60129
1.999	9717.29883	-0.02152	2.55717
2	9307.94629	0.00371	2.48954
2.001	9377.28418	-0.01884	2.50498
2.002	9030.57031	-0.02765	2.50632
2.003	8544.57422	0.02632	2.52528
2.004	9006.55957	-0.02398	2.46829
2.005	8584.66797	0.00363	2.37221
2.006	8647.14355	-0.00442	2.42258
2.007	8571.01953	-0.04287	2.38762
2.008	7866.28125	0.01622	2.25458
2.009	8125.67334	0.02752	2.33649
2.01	8585.59375	0.01696	2.38527
2.011	8881.79004	0.03265	2.43304
2.012	9481.36523	-0.0019	2.54752
2.013	9445.37305	0.02234	2.58508
2.014	9877.02832	-0.03161	2.65012
2.015	9271.66211	0.02574	2.59048
2.016	9761.58887	-0.07487	2.52577
2.017	8401.74023	0.03879	2.31476
2.018	9079.86328	-0.02801	2.41202
2.019	8585.13672	-0.02089	2.3158
2.02	8233.72656	-0.00799	2.28102
2.021	8103.21582	0.07495	2.28782
2.022	9416.34766	0.01081	2.58105
2.023	9622.06055	-0.04547	2.62637
2.024	8785.04004	0.03587	2.57338
2.025	9438.70312	-0.01366	2.66864
2.026	9184.36523	-0.06131	2.45914
2.027	8123.26514	0.03859	2.2447
2.028	8775.46777	0.01307	2.39903
2.029	9007.93359	0.01635	2.41981
2.03	9307.4082	-0.02523	2.4925
2.031	8849.33789	0.05607	2.49109
2.032	9900.63281	-0.02786	2.55073
2.033	9363.88086	-0.05178	2.49443
2.034	8441.85547	-0.00648	2.36181
2.035	8333.1084	0.04301	2.34712
2.036	9082.12988	0.00337	2.51516
2.037	9143.52051	0.04547	2.54854
2.038	10014.70996	-0.04535	2.66683
2.039	9145.75098	-0.00548	2.44214
2.04	9046.14453	-0.0221	2.43456
2.041	8654.92773	-0.0319	2.32803
2.042	8119.83154	0.00995	2.25365
2.043	8283.01855	-0.00298	2.29399
2.044	8233.84863	0.02056	2.2645
2.045	8579.49609	-0.00302	2.31006
2.046	8527.83105	-0.00375	2.31017
2.047	8464.1748	-0.00551	2.29915
2.048	8371.47461	0.01662	2.31895
2.049	8654.36719	-0.00413	2.36815
2.05	8583.12207	-0.08714	2.37403
2.051	7207.10059	0.09788	2.10163
2.052	8771.0752	0.04511	2.51786
2.053	9599.85449	-0.0467	2.58798
2.054	8743.26074	0.02175	2.50409
2.055	9132.08496	0.01219	2.46589
2.056	9357.50391	-0.06427	2.50661
2.057	8227.24805	0.02922	2.39144
2.058	8722.53516	0.00365	2.38758
2.059	8786.52344	0.05814	2.36734
2.06	9871.3291	0.03599	2.52845
2.061	10608.30664	-0.06129	2.63268
2.062	9382.97559	-0.05267	2.6083
2.063	8444.06445	0.01561	2.51471
2.064	8711.87207	0.0085	2.59357
2.065	8861.20117	-0.00322	2.59219
2.066	8804.35059	0.00026	2.57938
2.067	8808.98047	0.01465	2.58438
2.068	9070.91797	-0.01206	2.60011
2.069	8854.66699	-0.00015	2.5801
2.07	8852.06738	0.00429	2.58052
2.071	8928.29102	0.01381	2.57829
2.072	9178.3125	-0.01189	2.61008
2.073	8962.66406	0.00413	2.58374
2.074	9037.08984	-0.00067	2.58353
2.075	9025.05176	0.00111	2.58737
2.076	9045.09668	0.00277	2.59242
2.077	9095.37109	0.02108	2.56825
2.078	9487.04004	-0.04799	2.60693
2.079	8618.1875	-0.00956	2.36872
2.08	8455.03516	-0.00276	2.25222
2.081	8408.4082	-0.00955	2.25419
2.082	8249.27344	0.04629	2.28773
2.083	9050.01953	0.01919	2.46088
2.084	9404.15625	-0.00693	2.60638
2.085	9274.7041	-0.0028	2.61968
2.086	9222.88477	-0.03095	2.61039
2.087	8669.06055	-0.00532	2.56969
2.088	8577.38281	0.00662	2.545
2.089	8691.63184	-0.00583	2.46484
2.09	8590.80371	-0.01206	2.52533
2.091	8386.12793	0.00138	2.54501
2.092	8409.29102	0.03002	2.55892
2.093	8929.7373	0.05174	2.57655
2.094	9904.19531	-0.03233	2.57733
2.095	9283.91992	-0.02173	2.61195
2.096	8889.07422	-0.01607	2.64131
2.097	8607.94922	0.00103	2.60823
2.098	8625.75098	0.01326	2.59048
2.099	8857.63477	-0.00396	2.61161
2.1	8787.79688	0.00652	2.57776
2.101	8903.19043	-0.00959	2.58819
2.102	8734.08105	0.00253	2.57921
2.103	8778.39746	0.00615	2.58858
2.104	8887.02539	-0.0041	2.59105
2.105	8814.51465	0.01383	2.57004
2.106	9061.79199	0.00132	2.58491
2.107	9085.79004	-0.00314	2.58158
2.108	9028.87988	-0.00867	2.58627
2.109	8873.73926	0.0051	2.58391
2.11	8964.76953	0.00824	2.59018
2.111	9113.79492	0.0269	2.58733
2.112	9617.66406	-0.02144	2.62937
2.113	9213.84766	-0.00437	2.58014
2.114	9133.63672	0.01598	2.58846
2.115	9430.27246	-0.00237	2.60995
2.116	9385.73047	0.00328	2.58193
2.117	9447.58398	0.0059	2.59176
2.118	9559.7373	-0.00192	2.59883
2.119	9523.16992	-0.0004	2.60808
2.12	9515.60742	-0.00175	2.59714
2.121	9482.32812	-0.00542	2.61186
2.122	9380.1377	0.0038	2.60569
2.123	9451.61719	0.01583	2.6051
2.124	9755.75586	0.01087	2.59874
2.125	9970.08398	0.0023	2.60117
2.126	10015.97949	0.01088	2.60977
2.127	10236.25293	-0.01309	2.63146
2.128	9971.77539	-0.01404	2.59579
2.129	9695.61621	0.01257	2.54192
2.13	9942.39746	0.00595	2.56577
2.131	10061.43164	-0.01632	2.56268
2.132	9738.36621	-0.00892	2.55583
2.133	9566.19922	-0.00598	2.55637
2.134	9452.44434	0.0076	2.56203
2.135	9597.21484	-0.0127	2.56801
2.136	9356.47363	-0.02564	2.51627
2.137	8888.64453	0.01362	2.44808
2.138	9134.1582	0.03858	2.5088
2.139	9867.27148	-0.03436	2.54681
2.14	9211.69727	-0.05162	2.44684
2.141	8307.29297	0.00156	2.32774
2.142	8333.22266	0.04757	2.34998
2.143	9165.68457	0.0074	2.40758
2.144	9302.40039	0.00699	2.43199
2.145	9433.37109	0.00091	2.41482
2.146	9450.50781	0.0241	2.41168
2.147	9917.2627	-0.03435	2.59556
2.148	9258.52832	-0.05224	2.55143
2.149	8339.27148	0.03966	2.36477
2.15	9027.97949	0.0096	2.46625
